id;pattern_code;line_id;pattern_id;direction;short_name;long_name;valid_from;valid_until;total_distance
1345084;246;49;246;;246;01181001;13/11/2016;01/01/2036;1750
1345084;246;50;246;;246;01181001;13/11/2016;01/01/2036;1750
1345084;246;51;246;;246;01181001;13/11/2016;01/01/2036;1750
1345084;246;68;246;;246;01181001;13/11/2016;01/01/2036;1750
1345084;246;69;246;;246;01181001;13/11/2016;01/01/2036;1750
1278384;260;151;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;185;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1005939;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1011746;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1014396;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1086740;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1260309;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1330001;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1468594;260;;260;01181001;13/11/2016;01/01/2036;14133
1278384;260;1551443;260;;260;01181001;13/11/2016;01/01/2036;14133
1123052;261;0;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;1;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;4;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;7;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;11;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;14;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;15;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;16;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;17;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;18;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;25;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;26;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;27;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;31;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;32;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;33;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;37;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;38;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;39;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;40;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;41;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;42;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;43;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;63;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;69;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;75;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;76;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;79;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;83;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;102;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;104;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;128;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;130;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;145;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;150;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;151;261;;261;01181001;13/11/2016;01/01/2036;7340
1123052;261;185;261;;261;01181001;13/11/2016;01/01/2036;7340
817246;276;145;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;150;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;185;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;236;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1014394;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1086740;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1260308;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1260309;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1330001;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1393079;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;1468594;276;;276;01181001;13/11/2016;01/01/2036;60
817246;276;2106021;276;;276;01181001;13/11/2016;01/01/2036;60
814013;277;0;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;4;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;7;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;13;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;14;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;15;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;16;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;17;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;25;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;26;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;27;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;31;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;33;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;37;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;39;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;40;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;41;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;42;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;44;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;45;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;49;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;51;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;59;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;67;277;;277;01181001;13/11/2016;01/01/2036;27300
814013;277;74;277;;277;01181001;13/11/2016;01/01/2036;27300
1155707;290;37;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;38;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;39;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;40;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;45;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;49;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;50;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;67;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;68;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;69;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;74;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;76;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;77;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;79;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;83;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;116;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;122;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;123;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;145;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;150;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;185;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;220;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;236;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;270;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1014394;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1014396;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1260308;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1260309;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1330001;290;;290;01181001;13/11/2016;01/01/2036;3200
1155707;290;1712588;290;;290;01181001;13/11/2016;01/01/2036;3200
178574;291;0;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;4;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;7;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;11;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;14;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;16;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;17;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;25;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;26;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;27;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;32;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;37;291;;291;01181001;13/11/2016;01/01/2036;17615
178574;291;38;291;;291;01181001;13/11/2016;01/01/2036;17615
227289;304;270;304;;304;01181001;13/11/2016;01/01/2036;9641
227289;304;1014394;304;;304;01181001;13/11/2016;01/01/2036;9641
227289;304;1260309;304;;304;01181001;13/11/2016;01/01/2036;9641
227289;304;1712588;304;;304;01181001;13/11/2016;01/01/2036;9641
227292;305;0;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;1;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;4;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;7;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;11;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;13;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;14;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;16;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;18;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;26;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;27;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;31;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;32;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;33;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;37;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;38;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;39;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;40;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;44;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;45;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;50;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;51;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;53;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;59;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;67;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;69;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;75;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;76;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;77;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;79;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;104;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;111;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;123;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;130;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;145;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;150;305;;305;01181001;13/11/2016;01/01/2036;4005
227292;305;185;305;;305;01181001;13/11/2016;01/01/2036;4005
1323390;319;104;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;111;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;114;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;116;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;120;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;122;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;123;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;128;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;130;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;142;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;145;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;150;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;236;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;270;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1005939;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1014394;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1014396;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1136253;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1260309;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1330001;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1393079;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1468596;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;1712588;319;;319;01181001;13/11/2016;01/01/2036;5840
1323390;319;2106021;319;;319;01181001;13/11/2016;01/01/2036;5840
1219556;320;0;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;1;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;9;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;13;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;14;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;15;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;16;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;17;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;18;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;25;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;26;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;27;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;33;320;;320;01181001;13/11/2016;01/01/2036;800
1219556;320;37;320;;320;01181001;13/11/2016;01/01/2036;800
323522;333;39;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;40;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;45;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;51;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;69;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;75;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;76;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;77;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;79;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;122;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;123;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;145;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;150;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;270;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1011746;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1014394;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1014396;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1030708;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1086740;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1136253;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1260308;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1260309;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1330001;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1393079;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;1712588;333;;333;01181001;13/11/2016;01/01/2036;1200
323522;333;2106021;333;;333;01181001;13/11/2016;01/01/2036;1200
1227690;334;0;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;1;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;9;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;11;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;13;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;14;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;15;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;18;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;25;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;26;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;27;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;31;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;33;334;;334;01181001;13/11/2016;01/01/2036;1500
1227690;334;37;334;;334;01181001;13/11/2016;01/01/2036;1500
902134;348;79;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;104;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;111;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;114;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;116;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;120;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;123;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;130;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;140;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;145;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;151;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;185;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;220;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;236;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;1005939;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;1014394;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;1260309;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;1330001;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;1712588;348;;348;01181001;13/11/2016;01/01/2036;182
902134;348;2106021;348;;348;01181001;13/11/2016;01/01/2036;182
902137;349;0;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;4;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;7;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;9;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;14;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;18;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;19;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;25;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;26;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;27;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;31;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;37;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;38;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;39;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;42;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;44;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;49;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;50;349;;349;01181001;13/11/2016;01/01/2036;10091
902137;349;51;349;;349;01181001;13/11/2016;01/01/2036;10091
902262;363;123;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;130;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;145;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;151;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;236;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;270;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;1260308;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;1260309;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;1330001;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;1468594;363;;363;01181001;13/11/2016;01/01/2036;1050
902262;363;1712588;363;;363;01181001;13/11/2016;01/01/2036;1050
227067;364;0;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;4;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;11;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;14;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;16;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;19;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;25;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;26;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;27;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;31;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;32;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;38;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;39;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;40;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;43;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;44;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;53;364;;364;01181001;13/11/2016;01/01/2036;11144
227067;364;59;364;;364;01181001;13/11/2016;01/01/2036;11144
