point_id;point_code;short_name;long_name;stop_id;point_role;gps_longitude;gps_latitude;valid_from;valid_until
1794;01794;01794;Mount Prospect Ave Thornhill Lane;101794;S;-6.179427;53.369438;27/05/2012;01/01/2036
2025;02025;02025;Abbey Rd Abbey Park;102025;S;-6.160525;53.284897;27/05/2012;01/01/2036
4489;04489;04489;Blakestown Way Whitestown Ave;104489;S;-6.399526;53.394614;27/05/2012;01/01/2036
625;00625;00625;Harmonstown Rd Lein Gardens;100625;S;-6.186306;53.381788;27/05/2012;01/01/2036
479502;479502;00634;Tonlegee Ave Tonlegee Road;4795;S;-6.184127;53.390269;27/05/2012;01/01/2036
630004;630004;04141;Oldcourt Dr Boghall Rd;6300;S;-6.11998;53.188958;27/05/2012;01/01/2036
1013660;MHDEHL01;04596;Clare Hall Ave Malahide Rd;5180;ST;-6.177136;53.402319;27/05/2012;01/01/2036
7176;07176;07176;Sandyford Rd Greenlands;107176;S;-6.229004;53.273515;27/05/2012;01/01/2036
3848;03848;03848;Lusk Road Bishop Land;103848;S;-6.138318;53.520393;27/05/2012;01/01/2036
2036;02036;02036;Crofton Road Crofton Avenue;102036;S;-6.138203;53.295795;27/05/2012;01/01/2036
1311926;MRPHHC01;03489;Kilgobbin Rd Leopardstown Heights;5660;ST;-6.216627;53.26628;27/05/2012;01/01/2036
1013662;CLTFCH01;01728;Clontarf Rd Wooden Bridge;1870;ST;-6.186147;53.359653;27/05/2012;01/01/2036
1193011;BNROAD05;07333;Burlington Road Mespil Road;776;ST;-6.247035;53.332997;27/05/2012;01/01/2036
1387;01387;01387;Clogher Road Aughavanagh Road;101387;S;-6.286801;53.328037;27/05/2012;01/01/2036
210;00210;00210;Larkhill Rd Crestfield Road;100210;S;-6.248318;53.387527;27/05/2012;01/01/2036
1258051;CHALET02;03278;Glenamuck Rd Glenamuck Cottages;8290;ST;-6.186998;53.244908;27/05/2012;01/01/2036
3958;03958;03958;Leixlip Church Of Ireland;103958;S;-6.490799;53.363596;27/05/2012;01/01/2036
2146;02146;02146;Deansrath Old Castle Drive;102146;S;-6.426144;53.324079;27/05/2012;01/01/2036
2674;02674;02674;Coldcut Rd Sports Club;102674;S;-6.389194;53.347557;27/05/2012;01/01/2036
234003;234003;03059;Ulverton Road Church Road;2340;S;-6.107098;53.280004;27/05/2012;01/01/2036
1881;01881;01881;Mount Vw Rd Fortlawn;101881;S;-6.402623;53.390483;27/05/2012;01/01/2036
3289;03289;03289;Glenamuck Rd Brighton Road;103289;S;-6.17107;53.257087;27/05/2012;01/01/2036
1086352;BDWYPK01;02941;Ballyboden Rd Ballyboden Crescent;9165;ST;-6.296699;53.283086;27/05/2012;01/01/2036
77;00077;00077;Cabra Road Quarry Road;100077;S;-6.289556;53.361305;27/05/2012;01/01/2036
1193131;PMTWKR01;02241;Lucan Road Kennelsfort Road;6430;ST;-6.371259;53.354924;27/05/2012;01/01/2036
1051400;BLSRDR01;02359;Blessington Rd Maplewood Avenue;9560;ST;-6.384344;53.283601;27/05/2012;01/01/2036
4576;04576;04576;Grange Castle Nangor Rd.;104576;S;-6.434279;53.319355;27/05/2012;01/01/2036
712;00712;00712;Carrickbrack Rd Old Carrickbrack Road;100712;S;-6.073482;53.366038;27/05/2012;01/01/2036
3292;03292;03292;Brighton Road The Coppins;103292;S;-6.181493;53.263419;27/05/2012;01/01/2036
2648;02648;02648;Decies Road Ramillies Road;102648;S;-6.342648;53.33972;27/05/2012;01/01/2036
1005726;BBRIGN02;07174;Dublin St Church;270;ST;-6.184436;53.603945;27/05/2012;01/01/2036
88;00088;00088;Griffith Avenue Walnut Rise;100088;S;-6.257676;53.377291;27/05/2012;01/01/2036
2123;02123;02123;Neilstown Road St. Mark's Avenue;102123;S;-6.398053;53.347173;27/05/2012;01/01/2036
4059;04059;04059;Blessington Rd Hempstead;104059;S;-6.509877;53.194638;27/05/2012;01/01/2036
1013737;HMTNRR01;00645;Harmonstown Rd Ribh Road;3520;ST;-6.188613;53.380171;27/05/2012;01/01/2036
1393026;THEQRY01;04192;Enniskerry Cookstown;8330;ST;-6.158235;53.191461;27/05/2012;01/01/2036
1311880;KDREWR01;01398;Kildare Road Windmill Road;4140;ST;-6.31026;53.325296;27/05/2012;01/01/2036
2659;02659;02659;Clifden Road Raheen Park;102659;S;-6.360466;53.337026;27/05/2012;01/01/2036
4062;04062;04062;Blessington Rd Hempstown;104062;S;-6.498533;53.203415;27/05/2012;01/01/2036
4590;04590;04590;Southern Cross Hollybrook Park;104590;S;-6.109041;53.184357;27/05/2012;01/01/2036
3946;03946;03946;Celbridge Rd Weston;103946;S;-6.475313;53.356115;27/05/2012;01/01/2036
2662;02662;02662;Cherry Orchard Ave Cherry Orchard Way;102662;S;-6.370084;53.336791;27/05/2012;01/01/2036
1311882;CFRTNP01;04354;Newtownpark Ave Marian Park;1510;ST;-6.175824;53.287473;27/05/2012;01/01/2036
1311883;GBLLGR02;03478;Enniskerry Rd Glenamuck Road;3360;ST;-6.196145;53.239046;27/05/2012;01/01/2036
1257984;CHALET01;03285;Glenamuck Rd Glenamuck Cottages;8290;ST;-6.187139;53.244848;27/05/2012;01/01/2036
826004;826004;02604;Old Bawn Rd Tallaght By-Pass;8260;S;-6.36179;53.286803;27/05/2012;01/01/2036
3957;03957;03957;Leixlip Mill Lane;103957;S;-6.486653;53.364337;27/05/2012;01/01/2036
2673;02673;02673;Ballyfermot Rd Cherry Orchard I.E.;102673;S;-6.372641;53.343783;27/05/2012;01/01/2036
217;00217;00217;Beaumont Road Grace Park Court;100217;S;-6.23678;53.384324;27/05/2012;01/01/2036
1003868;GRNGRD02;02970;Grange Road Grange Wood;3390;ST;-6.267321;53.278181;27/05/2012;01/01/2036
1397;01397;01397;Kildare Road Pearse Park;101397;S;-6.313844;53.325087;27/05/2012;01/01/2036
1401;01401;01401;Clogher Road Kildare Road;101401;S;-6.298641;53.325388;27/05/2012;01/01/2036
3337;03337;03337;Old Navan Rd Dublin Road;103337;S;-6.448896;53.414035;27/05/2012;01/01/2036
1352910;GYSTST08;04248;Kilcoole Rd Charlesland;3470;ST;-6.07277;53.121897;27/05/2012;01/01/2036
2053;02053;02053;Abbey Rd Abbey Park;102053;S;-6.160279;53.284834;27/05/2012;01/01/2036
1311873;UKMCSR01;04587;Kilmacud Rd National School;8560;ST;-6.241699;53.28935;27/05/2012;01/01/2036
653;00653;00653;Raheny Station Road;100653;S;-6.175323;53.379462;27/05/2012;01/01/2036
6024;06024;06024;Barnville Green Cherry Orchard Ave;106024;S;-6.378952;53.337377;27/05/2012;01/01/2036
1045880;SGGRST04;01283;George's St Fade Street;7520;ST;-6.264921;53.341806;27/05/2012;01/01/2036
4624;04624;04624;Griffeen Road Leisure Centre;104624;S;-6.436647;53.34791;27/05/2012;01/01/2036
1086342;CDKNVL02;04664;Watery Lane Monastery Road;1790;ST;-6.39244;53.322276;27/05/2012;01/01/2036
1229337;CODHRD02;03955;Leixlip Rd Cooldrinagh Road;2130;ST;-6.482888;53.361672;27/05/2012;01/01/2036
1412;01412;01412;Slievenamon Rd Brickfields Park;101412;S;-6.305892;53.332679;27/05/2012;01/01/2036
1940;01940;01940;James Street Watling Street;101940;S;-6.285726;53.343538;27/05/2012;01/01/2036
612003;612003;04383;Barryscourt Rd Colaiste Dhulaigh;6120;S;-6.211116;53.396312;27/05/2012;01/01/2036
136;00136;00136;McKee Road Sycamore Road;100136;S;-6.28985;53.394381;27/05/2012;01/01/2036
7319;07319;07319;Cruiserath Rd Ballycoolin Road;107319;S;-6.368719;53.409622;27/05/2012;01/01/2036
1051404;HILLS02;04006;Blessington Rd Glenareen;9730;ST;-6.455628;53.241571;27/05/2012;01/01/2036
7322;07322;07322;Ballyogan Rd Glencairn;107322;S;-6.204651;53.26055;27/05/2012;01/01/2036
3887;03887;03887;Leixlip Rd Ardeevin Avenue;103887;S;-6.458757;53.35523;27/05/2012;01/01/2036
1051405;BSTONE01;00189;Phibsboro Road Broadstone;1280;ST;-6.273462;53.357163;27/05/2012;01/01/2036
4110;04110;04110;Kilmolin Road Golf Club;104110;S;-6.19234;53.196038;27/05/2012;01/01/2036
4646;04646;04646;Old Blessington Rd Tallaght Hospital;104646;S;-6.374225;53.289424;27/05/2012;01/01/2036
3362;03362;03362;Sundrive Road Downpatrick Road;103362;S;-6.297995;53.327426;27/05/2012;01/01/2036
150;00150;00150;Mobhi Road Home Farm Road;100150;S;-6.26499;53.375657;27/05/2012;01/01/2036
1257979;BRRDCC02;04710;Braemor Road Churchtown Road;1140;ST;-6.258544;53.29573;27/05/2012;01/01/2036
1086385;ASTONQAE;00326;Aston Quay Aston Place;220;ST;-6.260464;53.346576;27/05/2012;01/01/2036
2729;02729;02729;Walkinstown Ave Walkinstown Park;102729;S;-6.335964;53.319104;27/05/2012;01/01/2036
1973;01973;01973;Monastery Rd Monastery Rise;101973;S;-6.385648;53.320068;27/05/2012;01/01/2036
7344;07344;07344;Ballycoolin Rd Business Park;107344;S;-6.357647;53.404717;27/05/2012;01/01/2036
1339144;BOGLRD08;04215;Rathdown Road Redford Park;1100;ST;-6.081402;53.152201;27/05/2012;01/01/2036
169;00169;00169;Beneavin Rd Ballygall Road East;100169;S;-6.2801;53.388434;27/05/2012;01/01/2036
697;00697;00697;Carrickbrack Rd Howth Cemetery;100697;S;-6.090807;53.377912;27/05/2012;01/01/2036
4660;04660;04660;Old Wexford Rd Coillte Offices;104660;S;-6.110208;53.097233;27/05/2012;01/01/2036
6068;06068;06068;Cappagh Road Ratoath Drive;106068;S;-6.317209;53.390237;27/05/2012;01/01/2036
2204;02204;02204;Kennelsfort Rd Oakcourt Avenue;102204;S;-6.377624;53.349954;27/05/2012;01/01/2036
1051548;WSTBRK01;04933;Citywest Rd Belfry;9420;ST;-6.419254;53.277639;27/05/2012;01/01/2036
4668;04668;04668;Fonthill Rd Cherrywood Avenue;104668;S;-6.406156;53.320332;27/05/2012;01/01/2036
1013718;OLDSEL01;00596;Howth Road Maywood Road;8320;ST;-6.161783;53.380256;27/05/2012;01/01/2036
1456;01456;01456;Galtymore Rd Galtymore Drive;101456;S;-6.308959;53.334876;27/05/2012;01/01/2036
1257968;PNELSTPV;06071;Parnell Street Marlborough St;6480;ST;-6.260097;53.353087;27/05/2012;01/01/2036
1013720;HTOWN02;00332;Harristown Bus Garage;10450;ST;-6.27853;53.417353;27/05/2012;01/01/2036
4671;04671;04671;Fonthill Rd Cherrywood Avenue;104671;S;-6.405813;53.32015;27/05/2012;01/01/2036
1257969;SDFRMR02;00854;Sandford Road Larch Grove;7220;ST;-6.246552;53.321627;27/05/2012;01/01/2036
7056;07056;07056;Rochestown Ave Somerton;107056;S;-6.147656;53.273596;27/05/2012;01/01/2036
1051531;JBSTWN02;02355;Fortunestown Rd Cloonmore Drive;9570;ST;-6.401998;53.279267;27/05/2012;01/01/2036
1257926;STILMA02;02011;Old Stillorgan Rd College of Further Ed.;7850;ST;-6.200766;53.291594;27/05/2012;01/01/2036
3728;03728;03728;Burrow Rd Healys lane;103728;S;-6.113991;53.496023;27/05/2012;01/01/2036
2444;02444;02444;Kimmage Rd Mount Argus Road;102444;S;-6.279658;53.324295;27/05/2012;01/01/2036
1160;01160;01160;Templeogue Rd Terenure College;101160;S;-6.293183;53.304378;27/05/2012;01/01/2036
1229320;YUNGGR02;03899;Dublin Rd Celbridge Road;8950;ST;-6.508359;53.344035;27/05/2012;01/01/2036
3096;03096;03096;Killiney Road Killiney Grove;103096;S;-6.118252;53.270448;27/05/2012;01/01/2036
5131;05131;05131;Butterfield Ave Brookmount Court;105131;S;-6.293849;53.296761;27/05/2012;01/01/2036
1311795;THSCLP02;04089;Enniskerry Rd Killegar House;10120;ST;-6.176211;53.212792;27/05/2012;01/01/2036
1803;01803;01803;Cabra Road Carnlough Road;101803;S;-6.294156;53.361502;27/05/2012;01/01/2036
1086372;COLSLR01;00206;Collins Ave Iveragh Road;1960;ST;-6.247464;53.383527;27/05/2012;01/01/2036
2455;02455;02455;St. James's Road St. Brendan's Crescent;102455;S;-6.337219;53.31164;27/05/2012;01/01/2036
1311796;BNGRRD01;01392;Clonmacnoise Rd Bangor Circle;720;ST;-6.3016;53.322487;27/05/2012;01/01/2036
1171;01171;01171;Gardiner Street Talbot Street;101171;S;-6.254244;53.350313;27/05/2012;01/01/2036
1257927;RATBOR02;05145;Rathbourne Avenue Rathbourne Drive;10420;ST;-6.326726;53.377199;27/05/2012;01/01/2036
1179;01179;01179;Clonshaugh Industrial Estate;101179;S;-6.218914;53.39993;27/05/2012;01/01/2036
1136111;FGLSJS01;01529;Finglas St. Canice's Church;3060;ST;-6.298135;53.388461;27/05/2012;01/01/2036
1311797;CNNCNR02;03503;Ballyedmonduff Rd Brackloon House;18;ST;-6.22059;53.244912;27/05/2012;01/01/2036
4390;04390;04390;Collins Ave Railway Bridge;104390;S;-6.207505;53.371711;27/05/2012;01/01/2036
1051532;CKSRDB01;02756;Cookstown Rd Belgard Inn;9480;ST;-6.378604;53.302336;27/05/2012;01/01/2036
1311798;ODBNRD03;02538;Old Bawn Rd The Crescent;9601;ST;-6.358939;53.281497;27/05/2012;01/01/2036
2462;02462;02462;St. James's Road St. Peter's Road;102462;S;-6.330135;53.313891;27/05/2012;01/01/2036
1818;01818;01818;Corduff Corduff Gardens;101818;S;-6.372247;53.397563;27/05/2012;01/01/2036
2990;02990;02990;Orwell Road Orwell Gardens;102990;S;-6.267257;53.306209;27/05/2012;01/01/2036
1193100;NAVNRS02;07167;Navan Road Parkway Station;7580;ST;-6.344773;53.375866;27/05/2012;01/01/2036
1186;01186;01186;Collins Ave Belton Park Road;101186;S;-6.226322;53.377642;27/05/2012;01/01/2036
7085;07085;07085;English Row Primrose Hill;107085;S;-6.540233;53.337954;27/05/2012;01/01/2036
1257928;SDFRIE05;00448;Burton Hall Rd Arena Road;7260;ST;-6.206624;53.274906;27/05/2012;01/01/2036
3229;03229;03229;Church Road Churchview Rd;103229;S;-6.134396;53.265408;27/05/2012;01/01/2036
3757;03757;03757;Lusk Road Newhaggard Road;103757;S;-6.18825;53.504417;27/05/2012;01/01/2036
2473;02473;02473;Clareville Road Adrian Avenue;102473;S;-6.283463;53.317896;27/05/2012;01/01/2036
1829;01829;01829;Lady's Well Road Parslickstown Ave;101829;S;-6.395272;53.406078;27/05/2012;01/01/2036
3232;03232;03232;Pearse Villas Rochestown Park;103232;S;-6.140437;53.271596;27/05/2012;01/01/2036
3760;03760;03760;Lusk Road Balleally West;103760;S;-6.177962;53.511147;27/05/2012;01/01/2036
1304;01304;01304;Rathfarnham Rd Butterfield Avenue;101304;S;-6.28454;53.298174;27/05/2012;01/01/2036
7203;07203;07203;Skerries Townparks;107203;S;-6.114486;53.575148;27/05/2012;01/01/2036
3768;03768;03768;Station Road Balleally Lane;103768;S;-6.145802;53.521614;27/05/2012;01/01/2036
1710742;KRDWDG01;04871;Killininny Rd Wood Dale Green;385;ST;-6.336566;53.276104;27/05/2012;01/01/2036
1013598;TLEEMR01;00965;Tonlegee Rd Malahide Road;8440;ST;-6.196521;53.388889;27/05/2012;01/01/2036
3243;03243;03243;Rochestown Ave Sallynoggin Road;103243;S;-6.148429;53.274168;27/05/2012;01/01/2036
3771;03771;03771;Lusk Road Laneway;103771;S;-6.131384;53.518689;27/05/2012;01/01/2036
31;00031;00031;St. Pappin's Road Maolbuille Road;100031;S;-6.268845;53.386032;27/05/2012;01/01/2036
2495;02495;02495;Stannaway Rd Ferns Road;102495;S;-6.296821;53.321243;27/05/2012;01/01/2036
636;00636;00636;Glenwood Rd Tonlegee Drive;100636;S;-6.186716;53.388852;27/05/2012;01/01/2036
4607;04607;04607;Griffeen Avenue Moy Glas Dene;104607;S;-6.430208;53.340338;27/05/2012;01/01/2036
1193015;CPTOWN02;04825;Carpenterstown Pk Bramley;1460;ST;-6.390224;53.375491;27/05/2012;01/01/2036
3851;03851;03851;Station Road Rogerstown Lane;103851;S;-6.148165;53.521922;27/05/2012;01/01/2036
3859;03859;03859;Lusk Road Balleally West;103859;S;-6.180168;53.509827;27/05/2012;01/01/2036
1013663;VERNAV01;04785;Vernon Avenue C.R.C.;8600;ST;-6.201708;53.370247;27/05/2012;01/01/2036
1165380;KNGSWX01;05022;Kingswood Ave Lake Drive;4420;ST;-6.422841;53.293379;27/05/2012;01/01/2036
1030203;ZIONRD01;02988;Zion Road Bushy Park Road;9130;ST;-6.273504;53.308376;27/05/2012;01/01/2036
4610;04610;04610;Griffeen Road Ash Park;104610;S;-6.435997;53.347594;27/05/2012;01/01/2036
182004;182004;01853;Clonsilla Rd Coolmine Woods;1820;S;-6.388708;53.38459;27/05/2012;01/01/2036
7198;07198;07198;Gardiner St Sherrard Street;107198;S;-6.260509;53.358237;27/05/2012;01/01/2036
3334;03334;03334;Station Road Rooske Road;103334;S;-6.471471;53.418046;27/05/2012;01/01/2036
1339111;GYSTST05;04277;Mill Road New Road;3470;ST;-6.075338;53.13259;27/05/2012;01/01/2036
770001;770001;04967;St. Stephen's Green Dawson Street;7700;S;-6.258559;53.339347;27/05/2012;01/01/2036
2050;02050;02050;Monkstown Farm Monkstown Avenue;102050;S;-6.157411;53.287083;27/05/2012;01/01/2036
1934;01934;01934;Dame Street South George's Street;101934;S;-6.26552;53.344123;27/05/2012;01/01/2036
6021;06021;06021;Cherry Orchard Ave Barnville Green;106021;S;-6.377084;53.338204;27/05/2012;01/01/2036
1005763;STILWR02;00763;Stillorgan Road Belfield Court;7890;ST;-6.221138;53.312321;27/05/2012;01/01/2036
658;00658;00658;All Saints Rd Waterfall Road;100658;S;-6.183124;53.37498;27/05/2012;01/01/2036
1001459;LDEDST01;02002;Lord Edward St Fishamble Street;4730;ST;-6.269414;53.343775;27/05/2012;01/01/2036
1051580;VLYMNT01;07262;Valleymount Vlg O'Connors Pub;10060;ST;-6.525073;53.105981;27/05/2012;01/01/2036
1030204;WHRDWL01;02956;Whitechurch Green Glenmore Park;9200;ST;-6.286146;53.278118;27/05/2012;01/01/2036
2061;02061;02061;Stillorgan Road Knocksinna;102061;S;-6.180166;53.275755;27/05/2012;01/01/2036
1417;01417;01417;Mourne Rd Lady Of Mercy School;101417;S;-6.319543;53.331023;27/05/2012;01/01/2036
661;00661;00661;Navan Rd Snugborough Rd;100661;S;-6.383469;53.392418;27/05/2012;01/01/2036
4104;04104;04104;Kilgarron Road Kilgarron Park;104104;S;-6.185796;53.193259;27/05/2012;01/01/2036
669;00669;00669;Malahide Road Crescent Place;100669;S;-6.228657;53.366311;27/05/2012;01/01/2036
4632;04632;04632;Ballyowen Rd Castle Road;104632;S;-6.424777;53.347585;27/05/2012;01/01/2036
1165381;RTHCHS01;03447;Rathcoole Coolamber Road;6840;ST;-6.465246;53.281912;27/05/2012;01/01/2036
3356;03356;03356;Clogher Road Bangor Road;103356;S;-6.300775;53.324785;27/05/2012;01/01/2036
1428;01428;01428;Mourne Rd Lady of Mercy School;101428;S;-6.319127;53.33135;27/05/2012;01/01/2036
7327;07327;07327;Blackwood Lane Blackwoods;107327;S;-6.150533;53.434006;27/05/2012;01/01/2036
672;00672;00672;Malahide Road Donnycarney Road;100672;S;-6.221061;53.373465;27/05/2012;01/01/2036
4115;04115;04115;Enniskerry Rd Church;104115;S;-6.174031;53.19382;27/05/2012;01/01/2036
4643;04643;04643;Jobstown Rd Suncroft Drive;104643;S;-6.403617;53.280819;27/05/2012;01/01/2036
1013667;MTPRSA02;01769;Mount Prospect Ave Park Lawn;5600;ST;-6.181913;53.368876;27/05/2012;01/01/2036
1193017;OLUCWC02;02199;Old Lucan Rd Glenaulin;6280;ST;-6.355893;53.351962;27/05/2012;01/01/2036
1193018;CDUFES01;01835;Corduff St. Patrick's Church;2170;ST;-6.375179;53.400007;27/05/2012;01/01/2036
2083;02083;02083;Fosters Avenue Stillorgan Road;102083;S;-6.209617;53.303332;27/05/2012;01/01/2036
1439;01439;01439;Rutledge Terrace Credit Union;101439;S;-6.28275;53.33406;27/05/2012;01/01/2036
1013668;PRWOOD02;01262;Priorswood Rd Fairfield;6710;ST;-6.204892;53.401999;27/05/2012;01/01/2036
1229377;MAYNSR01;03980;Straffan Rd Kingsbury;5300;ST;-6.589144;53.372929;27/05/2012;01/01/2036
1051401;BMUNGA02;00090;Ballymun Road St. Pappin's Road;630;ST;-6.265252;53.386387;27/05/2012;01/01/2036
1003870;WTHRNE02;00245;Skelly's Lane Whitethorn Crescent;8780;ST;-6.219551;53.384468;27/05/2012;01/01/2036
1013739;MHDEYS02;03583;Dublin Rd Yellow Walls School;5140;ST;-6.163053;53.449377;27/05/2012;01/01/2036
1086354;LHILLT01;00207;Larkhill Rd Collins Avenue;4560;ST;-6.249859;53.384817;27/05/2012;01/01/2036
6127;06127;06127;Westmanstown Tinkers Hill;106127;S;-6.440038;53.374131;27/05/2012;01/01/2036
1051402;ROCKHR01;04705;Rock Road St Helen's Road;7070;ST;-6.200064;53.31081;27/05/2012;01/01/2036
3443;03443;03443;Johnstown Rd St. Patrick's Crescent;103443;S;-6.476829;53.28057;27/05/2012;01/01/2036
1515;01515;01515;Marino Park St. Aidan's Park Road;101515;S;-6.233183;53.366104;27/05/2012;01/01/2036
1211649;STILBT02;02010;Stillorgan Road Booterstown Ave;7810;ST;-6.204663;53.298898;27/05/2012;01/01/2036
7414;07414;07414;Kildare Road Windmill Rd;107414;S;-6.310995;53.325149;27/05/2012;01/01/2036
6130;06130;06130;Priorswood Rd Ferrycarrig Green;106130;S;-6.200648;53.400868;27/05/2012;01/01/2036
6138;06138;06138;Newtownmountkennedy Newcastle Hospital;106138;S;-6.102215;53.080721;27/05/2012;01/01/2036
1086356;GRCABP01;07229;Grange Castle Business Park;792;ST;-6.451071;53.330085;27/05/2012;01/01/2036
1013740;HWTHEP02;00533;Howth Road Ennafort Park;3730;ST;-6.187029;53.377586;27/05/2012;01/01/2036
1526;01526;01526;Kildonan Ave Kildonan Park;101526;S;-6.311508;53.3923;27/05/2012;01/01/2036
7425;07425;07425;Glasanaon Road Ballygall Rd West;107425;S;-6.292913;53.388879;27/05/2012;01/01/2036
1311887;NPAGRA01;03193;Newtownpark Ave Granville Road;4519;ST;-6.183322;53.279828;27/05/2012;01/01/2036
1136126;BCLID02;07124;Ballycoolin Rd Business Park;435;ST;-6.358136;53.408426;27/05/2012;01/01/2036
1211650;BBRAKX04;03537;Shanganagh Road Ballybrack Cross;420;ST;-6.123701;53.251931;27/05/2012;01/01/2036
1311888;BEL-BF;00765;UCD Campus;850;ST;-6.216833;53.305228;27/05/2012;01/01/2036
4749;04749;04749;Ballycullen Rd Firhouse Park;104749;S;-6.330394;53.285392;27/05/2012;01/01/2036
1165341;LERVGH02;03385;Nangor Road Baldonnell Road;4670;ST;-6.458123;53.319104;27/05/2012;01/01/2036
3465;03465;03465;Convent Road St. Anthony's Avenue;103465;S;-6.395815;53.316761;27/05/2012;01/01/2036
1009;01009;01009;Kilbarrack Road St. Donagh's;101009;S;-6.164468;53.391085;27/05/2012;01/01/2036
1537;01537;01537;Finglas Rd St. Vincent's School;101537;S;-6.273194;53.368055;27/05/2012;01/01/2036
1051407;MEGSLN02;02579;Blessington Rd Ivy Cottage;9690;ST;-6.438353;53.267415;27/05/2012;01/01/2036
1193136;ADMSTR01;02227;Adamstown Road St. Patrick's Church;60;ST;-6.450301;53.349466;27/05/2012;01/01/2036
2824;02824;02824;Dundrum Road Taney Road;102824;S;-6.245775;53.2935;27/05/2012;01/01/2036
1540;01540;01540;Glasanaon Road Johnstown Park;101540;S;-6.284181;53.384335;27/05/2012;01/01/2036
1051408;ROSEDL01;02587;Blessington Rd Rosedale;9680;ST;-6.434694;53.270276;27/05/2012;01/01/2036
1193137;CNCKMY01;01689;Castleknock Castleknock Lodge;1550;ST;-6.361393;53.372688;27/05/2012;01/01/2036
7447;07447;07447;Taylors Lane Golf Club;107447;S;-6.281112;53.281584;27/05/2012;01/01/2036
6163;06163;06163;Whitehall Rd Greentrees Park;106163;S;-6.320705;53.309537;27/05/2012;01/01/2036
1229324;KYRDOE02;02200;Kylemore Rd Chapelizod Bridge;4460;ST;-6.352949;53.350278;27/05/2012;01/01/2036
1247139;MERNSQ06;07390;Merrion Square Merrion Street;5390;ST;-6.251108;53.339519;27/05/2012;01/01/2036
1211652;WYATRD01;03224;Wyattville Road Ashlawn Park;8910;ST;-6.132338;53.251944;27/05/2012;01/01/2036
